NAME	FEATURE CLASS	DESCRIPTION	PHONE NUMBER	E-MAIL ADDRESS	WEB ADDRESS	LONGITUDE	LATITUDE	USER
Zamek Kvasice	USER_POI_PRIVATE	Zamek Kvasice				174738490	492431190	Host
Zamek Kvetov	USER_POI_PRIVATE	Zamek Kvetov				143047910	494187230	Host
Zamek Kyjov	USER_POI_PRIVATE	Zamek Kyjov				171285690	490092860	Host
Zamek Kyjovice ve Slezsku	USER_POI_PRIVATE	Zamek Kyjovice ve Slezsku				180449010	498318750	Host
Zamek Kosetice - novy zamek	USER_POI_PRIVATE	Zamek Kosetice - novy zamek				151122710	495558770	Host
Zamek Milotice u Kyjova, 9-16h+420518619643	USER_POI_PRIVATE	Zamek Milotice u Kyjova, 9-16h+420518619643				171379400	489595330	Host
Zamek Lazany u Doubravice	USER_POI_PRIVATE	Zamek Lazany u Doubravice				138821780	493628480	Host
Zamek Bratronice	USER_POI_PRIVATE	Zamek Bratronice				138430630	493658280	Host
Zamek Cekanice	USER_POI_PRIVATE	Zamek Cekanice				138851930	493756780	Host
Zamek Lazne Belohrad	USER_POI_PRIVATE	Zamek Lazne Belohrad				155808700	504289600	Host
Zamek Lcovice	USER_POI_PRIVATE	Zamek Lcovice				138532360	491168790	Host
Zamek Lesna u Tachova	USER_POI_PRIVATE	Zamek Lesna u Tachova				125352660	497534400	Host
Zamek Bojkovice - Novy Svetlov	USER_POI_PRIVATE	Zamek Bojkovice - Novy Svetlov				178007000	490345600	Host
Zamek Annaburg	USER_POI_PRIVATE	Zamek Annaburg				129124740	495345620	Host
Zamek Aleje - Stonarov	USER_POI_PRIVATE	Zamek Aleje - Stonarov				156293930	492645250	Host
Zamek BOUDY	USER_POI_PRIVATE	Zamek BOUDY				140277500	494592360	Host
Zamek CERNICI	USER_POI_PRIVATE	Zamek CERNICI				150698700	496064900	Host
Zamek DOBRS	USER_POI_PRIVATE	Zamek DOBRS				137522300	491557900	Host
Zamek DOLNI CASTKOV	USER_POI_PRIVATE	Zamek DOLNI CASTKOV				125103100	501646000	Host
Zamek DOLNI STANKOV	USER_POI_PRIVATE	Zamek DOLNI STANKOV				134874900	492144600	Host
Zamek DOUBRAVICE U VOLYNE	USER_POI_PRIVATE	Zamek DOUBRAVICE U VOLYNE				138298400	491767600	Host
Zamek LAZOVICE	USER_POI_PRIVATE	Zamek LAZOVICE				140828000	498480200	Host
Zamek LHOTKA U ZLATE OLESN	USER_POI_PRIVATE	Zamek LHOTKA U ZLATE OLESN				153208900	506803400	Host
Zamek LSTENI NAD ZUBRINOU	USER_POI_PRIVATE	Zamek LSTENI NAD ZUBRINOU				130455100	494839900	Host
Zamek MESETICE	USER_POI_PRIVATE	Zamek MESETICE				145034100	495848000	Host
Zamek MILINOV	USER_POI_PRIVATE	Zamek MILINOV				133993800	492352500	Host
Zamek NOVY JICIN-DOLNI PRE	USER_POI_PRIVATE	Zamek NOVY JICIN-DOLNI PRE				180063800	495957000	Host
Zamek OSTROH	USER_POI_PRIVATE	Zamek OSTROH				122861000	501342200	Host
Zamek PAVLUV STUDENECI	USER_POI_PRIVATE	Zamek PAVLUV STUDENECI				124726300	497549800	Host
Zamek PODHRADI	USER_POI_PRIVATE	Zamek PODHRADI				122076400	502578600	Host
Zamek POZDECHOV	USER_POI_PRIVATE	Zamek POZDECHOV				179861100	492244800	Host
Zamek PUCLICE	USER_POI_PRIVATE	Zamek PUCLICE				130186900	495552900	Host
Zamek SANOV NAD JEVISOVKOU	USER_POI_PRIVATE	Zamek SANOV NAD JEVISOVKOU				163573700	488284400	Host
Zamek SKLENOV	USER_POI_PRIVATE	Zamek SKLENOV				182203800	496219000	Host
Zamek SLAPANICE V CECHACH	USER_POI_PRIVATE	Zamek SLAPANICE V CECHACH				141032500	503157300	Host
Zamek STIPA	USER_POI_PRIVATE	Zamek STIPA				177173300	492734000	Host
Zamek SYKORICE	USER_POI_PRIVATE	Zamek SYKORICE				139833800	500208200	Host
Zamek TRITIM	USER_POI_PRIVATE	Zamek TRITIM				144462600	491936000	Host
Zamek VESCE U DRAHONIC	USER_POI_PRIVATE	Zamek VESCE U DRAHONIC				133158200	501600800	Host
Zamek VESTREV	USER_POI_PRIVATE	Zamek VESTREV				157380000	505140000	Host
Zamek VEVERI - BRNO (USTAV	USER_POI_PRIVATE	Zamek VEVERI - BRNO (USTAV				166528300	491368500	Host
Zamek VYSOKA U KOSOVY HORY	USER_POI_PRIVATE	Zamek VYSOKA U KOSOVY HORY				145253200	496276700	Host
